city,district,date,city_detainees,district_detainees
Москва,ОМВД России по району Соколиная Гора г. Москвы,26.02.2022,230,15
Москва,Хорошево-Мневники (новое здание),26.02.2022,230,1
Москва,ОМВД России по району Чертаново Южное г. Москвы,26.02.2022,230,17
Москва,ОМВД России по району Орехово-Борисово Северное г. Москвы,26.02.2022,230,1
Москва,Отдел МВД по Ступинскому району,26.02.2022,230,1
Москва,Лужники (отдел полиции по охране с/к),26.02.2022,230,3
Москва,Отдел МВД России по Южнопортовому району,26.02.2022,230,5
Москва,Отдел МВД России по району Марьино,26.02.2022,230,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 8",26.02.2022,230,8
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,26.02.2022,126,4
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,26.02.2022,126,10
Санкт-Петербург,Отдел полиции № 59 Выборгского района г. Санкт-Петербурга,26.02.2022,126,1
Санкт-Петербург,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,26.02.2022,126,29
Санкт-Петербург,Отдел полиции № 18 Петроградского района г. Санкт-Петербурга,26.02.2022,126,18
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,26.02.2022,126,3
Санкт-Петербург,Отдел МВД по Кронштадтскому району г. Санкт-Петербурга,26.02.2022,126,20
Санкт-Петербург,Отдел полиции № 21 Калининского района г. Санкт-Петербурга,26.02.2022,126,1
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,26.02.2022,126,2
Санкт-Петербург,Отдел полиции № 76 Центрального района г. Санкт-Петербурга,26.02.2022,126,1
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,26.02.2022,126,18
Санкт-Петербург,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,26.02.2022,126,1
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 7",26.02.2022,126,7
Екатеринбург,Отдел полиции № 7 УМВД по городу Екатеринбургу,26.02.2022,69,22
Екатеринбург,Отдел полиции № 1 УМВД по городу Екатеринбургу,26.02.2022,69,11
Екатеринбург,Отдел полиции № 12 УМВД по городу Екатеринбургу,26.02.2022,69,10
Екатеринбург,Отдел полиции № 3 УМВД по городу Екатеринбургу,26.02.2022,69,1
Екатеринбург,Отдел полиции № 9 УМВД по городу Екатеринбургу,26.02.2022,69,6
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 8",26.02.2022,69,8
Иваново,Отдел полиции № 2 «Октябрьский,26.02.2022,15,7
Иваново,Отдел полиции № 4 «Фрунзенский»,26.02.2022,15,2
Иваново,Отдел полиции № 1 «Ленинский»,26.02.2022,15,2
Иваново,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",26.02.2022,15,4
Новосибирск,Отдел полиции № 10 «Советский»,26.02.2022,13,1
Новосибирск,Отдел полиции № 1 «Центральный»,26.02.2022,13,6
Новосибирск,Отдел полиции № 6 «Октябрьский»,26.02.2022,13,5
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,13,1
Воронеж,Отдел полиции № 6 УМВД по городу Воронежу (Центральный район),26.02.2022,10,10
Пермь,Отдел полиции № 7 (дисл. Свердловский р-н) УМВД по г. Перми,26.02.2022,7,1
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,26.02.2022,7,4
Пермь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,7,1
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,26.02.2022,7,5
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",26.02.2022,7,2
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,26.02.2022,5,1
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,5,1
Красноярск,Отдел полиции № 5 МУ МВД «Красноярское»,26.02.2022,0412,1
Красноярск,Отдел полиции № 7 МУ МВД «Красноярское»,26.02.2022,0412,2
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",26.02.2022,0412,2
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,0412,1
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,26.02.2022,5,3
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,5,1
Тверь,Отдел полиции Центральный УМВД по городу Твери,26.02.2022,3,1
Тверь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",26.02.2022,3,2
Вологда,Отдел полиции № 1 УМВД по г. Вологде,26.02.2022,3,3
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",26.02.2022,3,3
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,26.02.2022,2,2
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",26.02.2022,2,2
Апатиты,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",26.02.2022,2,2
Хабаровск,Отдел полиции № 4 УМВД по г. Хабаровску,26.02.2022,2,2
Тюмень,Отдел полиции № 4 УМВД по г. Тюмени,26.02.2022,2,1
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),26.02.2022,2,2
Нальчик,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",26.02.2022,2,2
Коломна,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Рязань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Симферополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Химки,Линейный отдел МВД России на станции Москва-Ленинградская,26.02.2022,1,1
Ульяновск,Отдел МВД по Ленинскому району,26.02.2022,1,1
Самара,Отдел полиции № 4,26.02.2022,1,1
ЗАТО г. Железногорск Красноярский край,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),26.02.2022,1,1
Жуковский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Новочеркасск,Отдел полиции № 1 МУ МВД «Новочеркасское»,26.02.2022,1,1
Новороссийск,Отдел полиции (Центральный район) УМВД по г. Новороссийску,26.02.2022,1,1
Ялта,Отдел полиции № 3 «Массандровский» УМВД по г. Ялта,26.02.2022,1,1
Омск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Чебоксары,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Великие Луки,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",26.02.2022,1,1
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),26.02.2022,1,1
Москва,ОМВД по району Дмитровский,27.02.2022,1302,18
Москва,Отдел МВД России по Косино-Ухтомскому району г. Москвы,27.02.2022,1302,27
Москва,Отдел МВД России по району Митино г. Москвы,27.02.2022,1302,14
Москва,Отдел МВД России по району Китай-город г. Москвы,27.02.2022,1302,10
Москва,Отдел МВД России по району Северное Тушино г. Москвы,27.02.2022,1302,18
Москва,Отдел МВД России по району Новогиреево г. Москвы,27.02.2022,1302,28
Москва,Отдел МВД России по району Басманный г. Москвы,27.02.2022,1302,1
Москва,ОМВД Медведково Северное,27.02.2022,1302,22
Москва,Участковый пункт полиции № 4 по Академческому району,27.02.2022,1302,1
Москва,Отдел МВД России по району Ново-Переделкино г. Москвы,27.02.2022,1302,16
Москва,Отдел МВД России по району Люблино,27.02.2022,1302,18
Москва,ОМВД России по району Тверской г. Москвы,27.02.2022,1302,2
Москва,ОМВД России по району Коньково г. Москвы,27.02.2022,1302,19
Москва,ОМВД России по району Аэропорт,27.02.2022,1302,1
Москва,ОМВД России по району Якиманка г. Москвы,27.02.2022,1302,3
Москва,ОМВД России по району Братеево г. Москвы,27.02.2022,1302,19
Москва,ОМВД России по Пресненскому району г. Москвы,27.02.2022,1302,4
Москва,Отдел МВД России по району Ивановское г. Москвы,27.02.2022,1302,29
Москва,Отдел МВД России по району Кунцево г. Москвы,27.02.2022,1302,14
Москва,ОМВД России по району Орехово-Борисово Северное г. Москвы,27.02.2022,1302,16
Москва,МО МВД России «Щербинский» г. Москвы,27.02.2022,1302,11
Москва,Отдел МВД России по району Вешняки г. Москвы,27.02.2022,1302,22
Москва,ОМВД России по району Тимирязевский г. Москвы,27.02.2022,1302,23
Москва,ОМВД Марфино,27.02.2022,1302,18
Москва,ОМВД Бибирево,27.02.2022,1302,33
Москва,ОМВД России по району Коптево г. Москвы,27.02.2022,1302,30
Москва,ОМВД Бутырский,27.02.2022,1302,12
Москва,ОМВД Останкинский,27.02.2022,1302,25
Москва,ОМВД России по району Черемушки г. Москвы,27.02.2022,1302,18
Москва,ОМВД России по Обручевскому району г. Москвы,27.02.2022,1302,26
Москва,ОМВД России по району Чертаново Северное г. Москвы,27.02.2022,1302,20
Москва,Хорошево-Мневники (новое здание),27.02.2022,1302,1
Москва,ОМВД России по району Ясенево г. Москвы,27.02.2022,1302,15
Москва,Отдел МВД России по району Гольяново г. Москвы,27.02.2022,1302,5
Москва,ОМВД России по району Бутово Северное г. Москвы,27.02.2022,1302,25
Москва,ОМВД России по району Фили-Давыдково г. Москвы,27.02.2022,1302,9
Москва,ОМВД России по району Бескудниково,27.02.2022,1302,13
Москва,ОМВД России по району Перово г. Москвы,27.02.2022,1302,15
Москва,ОМВД России по району Чертаново Южное г. Москвы,27.02.2022,1302,24
Москва,ОМВД Алексеевский,27.02.2022,1302,29
Москва,3-й отдел полиции УВД на Московском метрополитене,27.02.2022,1302,1
Москва,ОМВД России по району Нагатино-Садовники г. Москвы,27.02.2022,1302,13
Москва,ОМВД России по району Таганский г. Москвы,27.02.2022,1302,2
Москва,ОМВД Медведково Южное,27.02.2022,1302,30
Москва,МО МВД России «Коммунарский» г. Москвы,27.02.2022,1302,21
Москва,Отдел МВД России по району Покровское-Стрешнево г. Москвы,27.02.2022,1302,5
Москва,ОМВД России по Даниловскому району г. Москвы,27.02.2022,1302,1
Москва,Отдел полиции № 33 Московского района г. Санкт-Петербурга,27.02.2022,1302,1
Москва,Отдел МВД России по району Арбат г. Москвы,27.02.2022,1302,4
Москва,ОМВД России по району Хамовники г. Москвы,27.02.2022,1302,1
Москва,Отдел МВД России по району Капотня,27.02.2022,1302,17
Москва,ОМВД России по району Орехово-Борисово Южное г. Москвы,27.02.2022,1302,7
Москва,ОМВД России по району Молжаниновский г. Москвы,27.02.2022,1302,15
Москва,ОМВД России по району Проспект Вернадского г. Москвы,27.02.2022,1302,1
Москва,ОМВД России по району Сокол г. Москвы,27.02.2022,1302,9
Москва,Отдел МВД России по району Строгино г. Москвы,27.02.2022,1302,26
Москва,ОМВД Отрадное,27.02.2022,1302,1
Москва,Отдел МВД России по району Щукино г. Москвы,27.02.2022,1302,18
Москва,Отдел МВД России по району Замоскворечье г. Москвы,27.02.2022,1302,1
Москва,ОМВД России по Левобережному району г. Москвы,27.02.2022,1302,23
Москва,ОМВД России по району Раменки г. Москвы,27.02.2022,1302,8
Москва,ОМВД России по району Чертаново Центральное г. Москвы,27.02.2022,1302,14
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,27.02.2022,1302,20
Москва,ОМВД России по району Преображенское г. Москвы,27.02.2022,1302,36
Москва,ОМВД России по району Дегунино Западное г. Москвы,27.02.2022,1302,22
Москва,Отдел МВД России по району Крылатское г. Москвы,27.02.2022,1302,53
Москва,Отдел МВД России по району Кузьминки,27.02.2022,1302,23
Москва,ОМВД России по району Сокольники г. Москвы,27.02.2022,1302,23
Москва,Отдел МВД России по району Текстильщики,27.02.2022,1302,28
Москва,Отдел МВД России по району Южное Тушино г. Москвы,27.02.2022,1302,17
Москва,ОМВД Ростокино,27.02.2022,1302,1
Москва,Отдел МВД России по Можайскому району г. Москвы,27.02.2022,1302,17
Москва,Отдел МВД России по району Выхино-Жулебино г. Москвы,27.02.2022,1302,8
Москва,ОМВД России по Нагорному району г. Москвы,27.02.2022,1302,3
Москва,ОМВД России по районам Силино и Старое Крюково г. Москвы,27.02.2022,1302,20
Москва,ОМВД России по району Солнцево г. Москвы,27.02.2022,1302,25
Москва,Отдел МВД России по району Некрасовка,27.02.2022,1302,12
Москва,ОМВД России по району Академический г. Москвы,27.02.2022,1302,10
Москва,ОМВД России по району Зюзино г. Москвы,27.02.2022,1302,7
Москва,МО МВД России «Московский» г. Москвы,27.02.2022,1302,12
Москва,Отдел МВД по Гагаринскому району,27.02.2022,1302,9
Москва,Отдел МВД России по району Лефортово,27.02.2022,1302,3
Москва,ОМВД России по району Крюково г. Москвы,27.02.2022,1302,15
Москва,Отдел МВД России по району Марьино,27.02.2022,1302,20
Москва,Отдел МВД России по району Богородское г. Москвы,27.02.2022,1302,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 49",27.02.2022,1302,49
Санкт-Петербург,Отдел полиции № 36 Выборгского района г. Санкт-Петербурга,27.02.2022,1057,94
Санкт-Петербург,Отдел полиции № 74 Красносельского района г. Санкт-Петербурга,27.02.2022,1057,69
Санкт-Петербург,Отдел полиции № 52 Красногвардейского района г. Санкт-Петербурга,27.02.2022,1057,12
Санкт-Петербург,Отдел полиции № 46 Петродворцовому району г. Санкт-Петербурга,27.02.2022,1057,73
Санкт-Петербург,Отдел полиции № 29 Московского района г. Санкт-Петербурга,27.02.2022,1057,27
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,27.02.2022,1057,14
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,27.02.2022,1057,34
Санкт-Петербург,12 отдел полиции по Фрунзенскому району Санкт-Петербурга,27.02.2022,1057,2
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,27.02.2022,1057,11
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,27.02.2022,1057,35
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,27.02.2022,1057,20
Санкт-Петербург,Отдел МВД по Кронштадтскому району г. Санкт-Петербурга,27.02.2022,1057,47
Санкт-Петербург,Отдел полиции № 10 Невского района г. Санкт-Петербурга,27.02.2022,1057,17
Санкт-Петербург,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,27.02.2022,1057,13
Санкт-Петербург,Отдел полиции № 51 Московского района г. Санкт-Петербурга,27.02.2022,1057,24
Санкт-Петербург,Отдел полиции № 64 Кировского района г. Санкт-Петербурга,27.02.2022,1057,69
Санкт-Петербург,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,27.02.2022,1057,14
Санкт-Петербург,Отдел МВД по Курортному району г. Санкт-Петербурга,27.02.2022,1057,56
Санкт-Петербург,Отдел полиции № 80 Колпинского района г. Санкт-Петербурга,27.02.2022,1057,8
Санкт-Петербург,Отдел полиции № 4 Пушкинского района г. Санкт-Петербурга,27.02.2022,1057,10
Санкт-Петербург,Отдел полиции № 39 Колпинского района г. Санкт-Петербурга,27.02.2022,1057,16
Санкт-Петербург,Отдел полиции № 76 Центрального района г. Санкт-Петербурга,27.02.2022,1057,19
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,27.02.2022,1057,4
Санкт-Петербург,Отдел МВД по Пушкинскому району г. Санкт-Петербурга,27.02.2022,1057,27
Санкт-Петербург,Отдел полиции № 37 Василеостровского района г. Санкт-Петербурга,27.02.2022,1057,73
Санкт-Петербург,Отдел полиции № 59 Выборгского района г. Санкт-Петербурга,27.02.2022,1057,7
Санкт-Петербург,Отдел полиции № 45 Невского района г. Санкт-Петербурга,27.02.2022,1057,7
Санкт-Петербург,Отдел полиции № 13 Красногвардейского района г. Санкт-Петербурга,27.02.2022,1057,20
Санкт-Петербург,Отдел полиции № 2 Адмиралтейского района г. Санкт-Петербурга,27.02.2022,1057,5
Санкт-Петербург,Отдел полиции № 75 Невского района г. Санкт-Петербурга,27.02.2022,1057,13
Санкт-Петербург,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,27.02.2022,1057,26
Санкт-Петербург,Отдел полиции № 82 Красносельского района г. Санкт-Петербурга,27.02.2022,1057,7
Санкт-Петербург,Управление МВД России по Гатчинскому району,27.02.2022,1057,2
Санкт-Петербург,УМВД по Фрунзенскому району г. Санкт-Петербурга,27.02.2022,1057,1
Санкт-Петербург,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,27.02.2022,1057,8
Санкт-Петербург,Отдел полиции № 24 Невского района г. Санкт-Петербурга,27.02.2022,1057,7
Санкт-Петербург,Отдел полиции № 26 по Красногвардейскому району г. Санкт-Петербурга,27.02.2022,1057,21
Санкт-Петербург,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,27.02.2022,1057,9
Санкт-Петербург,Отдел полиции № 32 Невского района г. Санкт-Петербурга,27.02.2022,1057,11
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,27.02.2022,1057,20
Санкт-Петербург,Отдел полиции № 33 Московского района г. Санкт-Петербурга,27.02.2022,1057,18
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,27.02.2022,1057,23
Санкт-Петербург,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,27.02.2022,1057,8
Санкт-Петербург,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,27.02.2022,1057,6
Санкт-Петербург,Отдел МВД по Лодейнопольскому району Ленинградской области,27.02.2022,1057,1
Санкт-Петербург,Отдел полиции № 23 Невского района г. Санкт-Петербурга,27.02.2022,1057,4
Санкт-Петербург,Отдел полиции № 60 Василеостровского района г. Санкт-Петербурга,27.02.2022,1057,1
Санкт-Петербург,Отдел полиции № 77 Адмиралтейского района г. Санкт-Петербурга,27.02.2022,1057,5
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 62",27.02.2022,1057,62
Нижний Новгород,Отдел полиции № 8 УМВД по Нижнему Новгороду,27.02.2022,52,19
Нижний Новгород,Отдел полиции № 7 УМВД по Нижнему Новгороду,27.02.2022,52,17
Нижний Новгород,Отдел полиции № 4 УМВД по Нижнему Новгороду,27.02.2022,52,4
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,27.02.2022,52,3
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",27.02.2022,52,9
Краснодар,ОВД Западного округа г. Краснодара,27.02.2022,47,29
Краснодар,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",27.02.2022,47,6
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,27.02.2022,46,3
Казань,Отдел полиции № 8 «Горки» УМВД по г Казани,27.02.2022,46,1
Казань,Отдел полиции № 2 «Вишневский» УМВД по г. Казани,27.02.2022,46,18
Казань,Отдел полиции № 5 «Московский» УМВД по г. Казани,27.02.2022,46,2
Казань,Отдел полиции № 3 «Зареченский» УМВД по г. Казани,27.02.2022,46,20
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,46,2
Самара,Отдел полиции № 4,27.02.2022,44,16
Самара,Отдел полиции № 1,27.02.2022,44,9
Самара,Отдел полиции № 7,27.02.2022,44,5
Самара,Отдел полиции № 5,27.02.2022,44,4
Самара,"Задержаны, но пока неизвестно, в каких отделах находятся: 10",27.02.2022,44,10
Новосибирск,Отдел полиции № 1 «Центральный»,27.02.2022,30,12
Новосибирск,Отдел полиции № 6 «Октябрьский»,27.02.2022,30,12
Новосибирск,Отдел полиции № 4 «Калининский»,27.02.2022,30,4
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,30,2
Челябинск,Отдел полиции № 3 (Советский район) УМВД по городу Челябинску,27.02.2022,26,1
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,27.02.2022,26,8
Челябинск,Отдел полиции № 6 (Калининский район) УМВД по городу Челябинску,27.02.2022,26,9
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",27.02.2022,26,9
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,27.02.2022,24,16
Иркутск,Отдел полиции № 5 УМВД по г. Иркутску,27.02.2022,18,7
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,27.02.2022,18,5
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",27.02.2022,18,6
Ярославль,Отдел МВД России по Кировскому городскому району,27.02.2022,15,10
Ярославль,"Задержаны, но пока неизвестно, в каких отделах находятся: 5",27.02.2022,15,5
Архангельск,УМВД России по городу Архангельску,27.02.2022,15,13
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),27.02.2022,15,1
Архангельск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,15,1
Уфа,Отдел полиции № 6 (Октябрьский район),27.02.2022,15,7
Уфа,Отдел полиции № 9 (Кировский район),27.02.2022,15,3
Уфа,Отдел полиции № 7 (Советский район),27.02.2022,15,4
Уфа,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,15,1
Омск,Отдел полиции № 6 УМВД по г. Омску,27.02.2022,15,15
Волгоград,Отдел полиции № 4 УМВД по г. Волгограду,27.02.2022,12,5
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",27.02.2022,12,6
Иваново,Отдел полиции № 1 «Ленинский»,27.02.2022,11,2
Иваново,Отдел полиции № 2 «Октябрьский,27.02.2022,11,9
Тверь,Отдел полиции Центральный УМВД по городу Твери,27.02.2022,10,10
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),27.02.2022,9,1
Саратов,Отдел полиции № 4 в составе УМВД по городу Саратову (Ленинский район),27.02.2022,9,8
Калуга,УМВД России по г. Калуге,27.02.2022,7,3
Калуга,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",27.02.2022,7,4
Ульяновск,Отдел МВД по Ленинскому району,27.02.2022,7,6
Ульяновск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,7,1
Калининград,Отдел МВД России по Ленинградскому району города Калининграда,27.02.2022,7,4
Калининград,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,7,1
Сыктывкар,УМВД России по городу Сыктывкару,27.02.2022,7,2
Сыктывкар,Отдел полиции № 1 в составе УМВД по г. Сыктывкару,27.02.2022,7,2
Сыктывкар,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,7,1
Барнаул,Отдел полиции № 1 УМВД по г. Барнаулу,27.02.2022,6,3
Барнаул,Отдел полиции № 4 УМВД по г. Барнаулу,27.02.2022,6,3
Дубна,Отдел МВД по г. о. Дубна,27.02.2022,6,6
Симферополь,Отдел полиции № 3 «Центральный» УМВД по г. Симферополю,27.02.2022,6,6
Екатеринбург,Отдел полиции № 7 УМВД по городу Екатеринбургу,27.02.2022,5,2
Екатеринбург,Отдел полиции № 6 УМВД по городу Екатеринбургу,27.02.2022,5,1
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,5,2
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),27.02.2022,5,4
Владивосток,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,5,1
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,27.02.2022,4,4
Петергоф,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",27.02.2022,4,4
Магнитогорск,Отдел полиции № 10 (Орджоникидзевский П) УМВД по г. Магнитогорску,27.02.2022,4,1
Магнитогорск,Отдел полиции № 8 (Ленинский) УМВД по г. Магнитогорску,27.02.2022,4,2
Магнитогорск,Отдел полиции № 9 (Правобережный) УМВД по г. Магнитогорску,27.02.2022,4,1
Набережные Челны,Отдел полиции № 3 «Центральный» УМВД по г. Набережные Челны,27.02.2022,4,4
Ставрополь,Отдел полиции № 1 УМВД по г. Ставрополю,27.02.2022,3,1
Ставрополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,3,2
Красноярск,Отдел полиции № 1 МУ МВД «Красноярское»,27.02.2022,3,3
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",27.02.2022,3,3
Великий Новгород,Управление МВД России по городу Великий Новгород,27.02.2022,3,3
Вологда,Отдел полиции № 1 УМВД по г. Вологде,27.02.2022,3,1
Обнинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,2,2
Курган,Отдел полиции № 1 УМВД по г. Кургану,27.02.2022,2,1
Курган,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,2,1
Южно-Сахалинск,УМВД по городу Южно-Сахалинску,27.02.2022,2,1
Томск,Отдел МВД по Томскому району,27.02.2022,2,1
Ижевск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,2,2
Кострома,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",27.02.2022,2,2
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Астрахань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Лодейное Поле,Отдел МВД по Лодейнопольскому району Ленинградской области,27.02.2022,1,1
Петрозаводск,УМВД России по городу Петрозаводску,27.02.2022,1,1
Сургут,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Ростов-на-Дону,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Рязань,Отдел полиции № 3 (по Железнодорожному району города Рязани),27.02.2022,1,1
Смоленск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Тамбов,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Одинцово,Отдел полиции № 1 МУ МВД «Одинцовское»,27.02.2022,1,1
Воронеж,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Джанкой,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Колпино,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,27.02.2022,1,1
Полярные Зори,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Чапаевск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",27.02.2022,1,1
Подольск,Отдел полиции № 3 УМВД по городскому округу Подольск,27.02.2022,1,1
Москва,Отдел МВД России по району Выхино г. Москвы,28.02.2022,283,1
Москва,Отдел МВД России по району Южное Тушино г. Москвы,28.02.2022,283,23
Москва,Отдел МВД России по району Дорогомилово г. Москвы,28.02.2022,283,11
Москва,ОМВД России по Даниловскому району г. Москвы,28.02.2022,283,17
Москва,Участковый пункт полиции № 4 по Академческому району,28.02.2022,283,1
Москва,Отдел МВД России по Можайскому району г. Москвы,28.02.2022,283,1
Москва,Отдел МВД России по району Строгино г. Москвы,28.02.2022,283,6
Москва,ОМВД России по району Чертаново Северное г. Москвы,28.02.2022,283,1
Москва,ОМВД России по району Тимирязевский г. Москвы,28.02.2022,283,1
Москва,ОМВД Бабушкинский,28.02.2022,283,21
Москва,ОМВД Ростокино,28.02.2022,283,1
Москва,Ломоносовский,28.02.2022,283,16
Москва,ОМВД России по району Тверской г. Москвы,28.02.2022,283,6
Москва,Отдел МВД России по району Китай-город г. Москвы,28.02.2022,283,4
Москва,Отдел МВД России по Южнопортовому району,28.02.2022,283,2
Москва,Отдел МВД России по району Печатники,28.02.2022,283,22
Москва,ОМВД России по району Проспект Вернадского г. Москвы,28.02.2022,283,27
Москва,Отдел МВД России по району Арбат г. Москвы,28.02.2022,283,1
Москва,ОМВД России по району Бутово Южное г. Москвы,28.02.2022,283,22
Москва,Отдел МВД по Гагаринскому району,28.02.2022,283,2
